transaction_id,instrument_id,instrument_name,instrument_industry,industry_sector,buy_or_sell,units,transaction_date,transaction_time,account_number,account_first_name,account_last_name,account_gender,account_country,account_city
16065d73-df32-4b27-9a6f-e5f5192b3be3,FOE,Ferro Corporation,Paints/Coatings,Basic Industries,SELL,4729,2018-02-06,2:37,487,Kirbie,Grindley,Female,Brazil,Divinópolis
aa1fbcf7-fc7e-4718-ab64-3328dec617e1,AVNW,"Aviat Networks, Inc.",Radio And Television Broadcasting And Communications Equipment,Technology,SELL,9693,2016-05-27,1:13,488,Aveline,Carluccio,Female,China,Lincheng
0dd65982-3119-4dfb-bc7f-92073f093752,IIM,Invesco Value Municipal Income Trust,n/a,n/a,BUY,3074,2016-11-11,15:56,489,Andres,Simpkiss,Male,China,Yanjiatai
3edc6927-f230-4229-b06f-f7dadff1426b,MUSA,Murphy USA Inc.,Automotive Aftermarket,Consumer Durables,SELL,2904,2017-12-12,6:11,490,Kalil,Lovick,Male,Indonesia,Babakan Baru
b6864b7e-2185-48c3-8157-13a1d73810cf,LYG,Lloyds Banking Group Plc,Commercial Banks,Finance,BUY,8868,2017-06-19,12:09,491,Maurise,Cheeld,Male,China,Qiujia
00cbc0bd-cf5a-4152-b0a9-6ec2e1811b97,PSO,"Pearson, Plc",Books,Consumer Services,SELL,2283,2017-04-23,13:49,492,Danie,Hector,Male,Ukraine,Bakhmach
f53435e8-784c-4945-90bb-3b17b2c5ac27,YERR,Yangtze River Development Limited,Real Estate,Finance,SELL,1202,2017-04-26,0:46,493,Mufinella,Pring,Female,Palestinian Territory,Dayr Sāmit
c1956f14-173e-4ad3-8738-eeef5eed765f,XBIT,XBiotech Inc.,Major Pharmaceuticals,Health Care,SELL,7497,2016-12-18,19:52,494,Tremayne,Cumpsty,Male,Russia,Shkotovo
755ab87e-10a4-4087-8d22-a51ab07712fb,COF^C,Capital One Financial Corporation,Major Banks,Finance,BUY,7778,2017-04-04,14:48,495,Jordan,Stopps,Female,Thailand,Chatturat
15ac4b48-978f-4e89-929a-ce06ac83a669,IMMR,Immersion Corporation,Computer peripheral equipment,Technology,SELL,9041,2017-08-10,18:17,496,Idaline,Scothern,Female,Madagascar,Amboasary
08c057fc-1a6d-496e-bffe-e9853b558efb,DEA,"Easterly Government Properties, Inc.",Real Estate Investment Trusts,Consumer Services,BUY,6583,2017-02-28,16:01,497,Nev,Plom,Male,Indonesia,Cibungur
4dcfabc2-fa74-4a1c-ae81-752fe9dab4fa,WEYS,"Weyco Group, Inc.",Apparel,Consumer Non-Durables,BUY,2146,2016-08-22,16:08,498,Tanner,Bulbrook,Male,Philippines,Paitan Norte
8cfd4358-762e-4829-8803-a1b06a1207d8,NYMX,Nymox Pharmaceutical Corporation,Biotechnology: In Vitro & In Vivo Diagnostic Substances,Health Care,SELL,8015,2017-06-11,13:31,499,Brittan,Merredy,Female,Honduras,Nombre de Jesús
9f78fb72-2890-402c-8705-71d671d3d4d2,MFCB,MFC Bancorp Ltd.,Commercial Banks,Finance,SELL,4476,2017-11-16,18:50,500,Henryetta,Matoshin,Female,Cape Verde,Vila de Sal Rei
5eb22540-b5e0-4838-8bd9-07a0965af41a,SB^B,"Safe Bulkers, Inc",n/a,n/a,BUY,1346,2016-11-02,22:35,501,Malchy,Bolesma,Male,Belarus,Vawkavysk
32c5cb64-9bd5-4b1f-9851-b8eab951a82c,PBIB,"Porter Bancorp, Inc.",Major Banks,Finance,BUY,8748,2016-05-11,18:34,502,Gus,Gaiford,Male,China,Lancai
60605c7f-9cec-463e-b12a-539c8a6fc190,TICCL,TICC Capital Corp.,n/a,n/a,SELL,9684,2017-06-09,1:11,503,Concettina,Josephoff,Female,Madagascar,Antananarivo
19c474e3-59aa-4572-b659-9c64a2c1d87e,TBK,"Triumph Bancorp, Inc.",Major Banks,Finance,SELL,4563,2016-09-27,15:48,504,Celle,Leahey,Female,Philippines,Muladbucad
ae976bc1-88e0-4978-aa54-dcad70c89e8c,MNE,Blackrock Muni New York Intermediate Duration Fund Inc,n/a,n/a,SELL,8296,2016-05-09,18:02,505,Emery,Capsey,Male,Thailand,Cha-am
b5c4e9ca-cd15-4886-b88f-1480567bfb43,TCS,Container Store (The),Home Furnishings,Consumer Services,SELL,6582,2017-12-11,3:52,506,Jere,Gerault,Male,Indonesia,Watuka
862f9452-7abb-4ecd-a911-142800dbbf4e,CERS,Cerus Corporation,Medical/Dental Instruments,Health Care,BUY,9335,2017-08-19,8:22,507,Dal,Sacchetti,Male,Russia,Nizhnyaya Omka
c8ed4038-7895-48f9-b7a0-5e3fd06ca23c,AAC,"AAC Holdings, Inc.",Medical Specialities,Health Care,SELL,533,2017-05-09,20:54,508,Hanan,Trowler,Male,Brazil,Eusébio
224ff623-ec55-4398-8872-177f2d252757,FNBG,FNB Bancorp,Major Banks,Finance,SELL,7257,2017-12-17,11:26,509,Lane,Karys,Male,Thailand,Mae Fa Luang
41dad0b6-9592-4965-aed8-62f817b995cc,CNP,"CenterPoint Energy, Inc.",Electric Utilities: Central,Public Utilities,SELL,3003,2016-08-17,19:24,510,Wynny,Newvill,Female,Greece,Mouzáki
31462dab-3409-4e04-bafc-fbfc0ac113cf,BPFHP,"Boston Private Financial Holdings, Inc.",Major Banks,Finance,SELL,5693,2017-01-07,6:20,511,Leigh,Barmadier,Male,Ethiopia,Guder
a47bbbfb-2b68-486c-9969-b719af81bc46,WRD,WildHorse Resource Development Corporation,Oil & Gas Production,Energy,BUY,1574,2017-09-28,11:37,512,Stacee,Guillem,Male,Philippines,Calatrava
0f187586-ad7f-4ecf-96ae-85a82f3968c0,ELECW,Electrum Special Acquisition Corporation,Business Services,Finance,SELL,1859,2016-12-12,7:05,513,Mallory,Kidston,Male,Russia,Kerva
2903bfcd-d90d-44d8-8372-953ab57e6410,BANFP,BancFirst Corporation,Major Banks,Finance,SELL,9640,2018-03-05,10:15,514,Kev,Lawman,Male,Albania,Laç
40b75740-1c72-4e42-8f37-63c912228f2c,PACW,PacWest Bancorp,Major Banks,Finance,BUY,3507,2017-08-27,23:35,515,Bryon,Bessom,Male,Dominican Republic,Sabaneta
554b2407-6769-4dce-8812-1bb7f4df5fe7,QIWI,QIWI plc,Business Services,Miscellaneous,BUY,8361,2017-04-05,10:09,516,Edmon,Brice,Male,Indonesia,Babakan
795d8faf-f866-468c-b34c-7a1db61b8799,NLY,Annaly Capital Management Inc,Real Estate Investment Trusts,Consumer Services,BUY,5509,2016-12-30,19:33,517,Guilbert,Crutchley,Male,Thailand,Bueng Khong Long
e4c6de2b-087a-435a-98a1-e392d6114a83,ABDC,Alcentra Capital Corp.,n/a,n/a,BUY,3844,2017-10-28,3:01,518,Leonerd,Loveitt,Male,Brazil,Conceição do Araguaia
26ced51d-8114-4188-ad8b-6f5ce6b20dfa,AHL^C,Aspen Insurance Holdings Limited,n/a,n/a,BUY,9224,2017-03-30,2:56,519,Fairlie,Summergill,Male,Syria,Al Qardāḩah
e558277a-0350-45ea-9819-65e0be36cc3e,APC,Anadarko Petroleum Corporation,Oil & Gas Production,Energy,BUY,2091,2017-10-13,5:06,520,Casper,O'Cridigan,Male,Czech Republic,Ostroměř
b0d169e7-df7a-4d4a-98db-7970249a9e7a,PENN,"Penn National Gaming, Inc.",Hotels/Resorts,Consumer Services,SELL,5366,2017-05-11,10:52,521,Carmina,Rozier,Female,Marshall Islands,Rongelap
051eb09d-4e57-4f27-b541-0776f20fa7c4,EOI,Eaton Vance Enhance Equity Income Fund,n/a,n/a,BUY,9939,2017-04-23,17:07,522,Ann-marie,Asipenko,Female,China,Jomda
b6e90065-f7c5-4426-a30f-00dca214bfd0,USB^H,U.S. Bancorp,n/a,n/a,BUY,1857,2017-08-14,19:13,523,Milissent,Will,Female,Israel,Kafr Kannā
a837682a-254f-40fb-9837-66b926fc7672,CFI,"Culp, Inc.",Textiles,Basic Industries,SELL,4274,2016-09-04,14:49,524,Yetta,Delahunt,Female,Portugal,Sande Vila Nova
60648dac-d2d4-4514-b096-c0431f3bc92b,CSML,IQ Chaikin U.S. Small Cap ETF,n/a,n/a,SELL,4409,2017-07-28,8:25,525,Parker,Lowman,Male,Malaysia,Kuantan
b075a8db-90f3-420c-ab31-99702f19dd74,PBCT,"People's United Financial, Inc.",Savings Institutions,Finance,BUY,3883,2016-12-21,17:27,526,Craggy,Proger,Male,Peru,Aija
e4c8606a-c2a9-4f1d-9865-dbcf94bfff2e,DXC,DXC Technology Company,EDP Services,Technology,BUY,2002,2017-12-05,18:09,527,Cathrine,Bleazard,Female,Canada,Innisfil
d2fdf9ef-2ab1-4b79-b6d6-e694eb99510b,CALX,"Calix, Inc",Telecommunications Equipment,Consumer Services,SELL,9768,2018-04-01,17:06,528,Rolfe,Heavyside,Male,Indonesia,Desa Kertasari
da11a33d-17fb-41d1-b0a6-20fef02eb258,MPW,"Medical Properties Trust, Inc.",Real Estate Investment Trusts,Consumer Services,SELL,4370,2016-06-29,3:41,529,Sandor,Krysztowczyk,Male,Iran,Qal‘eh Ganj
691f779f-6bc2-4e37-ba48-d3560177ee99,BPFH,"Boston Private Financial Holdings, Inc.",Major Banks,Finance,SELL,1530,2016-12-12,1:04,530,Esme,Cundy,Male,Netherlands,Hellevoetsluis
47e19fd4-82b4-4f9c-81c9-baaaca9eafa4,YERR,Yangtze River Development Limited,Real Estate,Finance,BUY,1005,2017-11-09,6:36,531,Anatola,Keggins,Female,Indonesia,Bunigeulis
21709c80-77aa-4172-956a-2958ff7e4012,INWK,"InnerWorkings, Inc.",Containers/Packaging,Consumer Durables,BUY,63,2016-11-04,22:08,532,Clywd,Grieveson,Male,Philippines,Masaguisi
e544b436-cf8f-4ba9-aff2-909ea22cdc49,PPHM,Peregrine Pharmaceuticals Inc.,Major Pharmaceuticals,Health Care,BUY,4924,2016-04-13,23:40,533,Aubrey,Abramow,Female,China,Lutun
81e054a8-828d-4654-a6b6-390032a8562e,RA,Brookfield Real Assets Income Fund Inc.,n/a,n/a,SELL,8578,2017-07-19,9:30,534,Gard,Simao,Male,China,Niujiang
152e47ac-3fca-4d0c-a697-dec48d685bba,KW,Kennedy-Wilson Holdings Inc.,Real Estate,Finance,BUY,2668,2016-06-16,20:25,535,Agustin,Froschauer,Male,Philippines,Pau
42c94003-5999-4eb2-821a-4acb28b7a597,LIND,Lindblad Expeditions Holdings Inc. ,Transportation Services,Consumer Services,BUY,3912,2017-11-13,15:41,536,Dunstan,Durrett,Male,Ukraine,Uzhhorod
4f10350b-260c-4cce-bea6-e2776681fc62,ZEN,"Zendesk, Inc.",EDP Services,Technology,SELL,7964,2018-01-22,22:07,537,Morty,Winscum,Male,Brazil,Dois Córregos
9318738a-eea2-4fb1-9450-772d203c3e06,WBAI,500.com Limited,Services-Misc. Amusement & Recreation,Consumer Services,BUY,1810,2017-11-14,10:11,538,Goldia,Hancorn,Female,Brazil,Balneário Camboriú
c9be6af1-931e-406c-b4ff-de7350f588a8,PKO,Pimco Income Opportunity Fund,n/a,n/a,BUY,7537,2016-06-04,19:51,539,Cortie,Ashdown,Male,Yemen,Suḩayl Shibām
b7740101-591e-485e-aa2b-b786b47531df,ASMB,"Assembly Biosciences, Inc.",Major Pharmaceuticals,Health Care,SELL,5029,2017-11-22,22:24,540,Noll,Raincin,Male,Portugal,Praia das Maçãs
9a10a0bd-3e5f-470a-92a9-6dd6165a06bf,SASR,"Sandy Spring Bancorp, Inc.",Major Banks,Finance,BUY,9591,2016-09-29,5:33,541,Huey,O' Mahony,Male,China,Shenwan
dc58b952-b600-4867-9f39-d15dfc168fff,AA,Alcoa Corporation,Metal Fabrications,Capital Goods,BUY,560,2017-03-05,5:41,542,Homere,Frith,Male,United States,Waterbury
e382a7f8-4bb1-417f-a8d2-a29e32aa4c9c,HTF,Horizon Technology Finance Corporation,n/a,n/a,BUY,2251,2017-11-23,14:09,543,Udell,Beneyto,Male,Vietnam,Bằng Lũng
016323dd-22f0-4468-b102-26822f82b4bf,DNKN,"Dunkin' Brands Group, Inc.",Restaurants,Consumer Services,SELL,1530,2017-02-02,0:31,544,Meg,Kilduff,Female,France,Lyon
a87e68c6-bec6-4c35-84af-05e4ec44764b,PVTD,"PrivateBancorp, Inc.",Major Banks,Finance,BUY,452,2017-12-28,5:48,545,Debora,Padwick,Female,France,Le Puy-en-Velay
40e5cde3-16b0-4ca7-b016-14584b36e262,CSTM,Constellium N.V.,Metal Fabrications,Basic Industries,BUY,8422,2016-10-06,13:20,546,Glyn,Kopje,Female,Brazil,Monte Carmelo
6b69f8bf-aad3-431a-bd43-701a026a596a,ACOR,"Acorda Therapeutics, Inc.",Biotechnology: Biological Products (No Diagnostic Substances),Health Care,BUY,8574,2018-02-27,6:22,547,Brennen,Poyzer,Male,China,Jingping
f8a6cd64-28b2-4d6e-947e-321929db6ed5,VGR,Vector Group Ltd.,Farming/Seeds/Milling,Consumer Non-Durables,SELL,8575,2017-07-19,6:24,548,Mart,Baldry,Male,Ukraine,Volodars’k-Volyns’kyy
404ab540-1404-4ec4-a998-0cd090ca9051,CCE,Coca-Cola European Partners plc,Beverages (Production/Distribution),Consumer Non-Durables,SELL,6234,2016-10-29,3:03,549,Mirella,Lepick,Female,Dominican Republic,Pescadería
6bd9463a-ee56-4a8a-957c-afbba8fa2ce9,COMT,iShares Commodities Select Strategy ETF,n/a,n/a,BUY,7041,2017-04-15,22:42,550,Marsh,Von Brook,Male,Poland,Przybyszówka
671850e9-32cc-4e33-989e-3513612b40cf,FSLR,"First Solar, Inc.",Semiconductors,Technology,SELL,6330,2017-07-17,4:00,551,Darrin,Dovydenas,Male,Croatia,Jastrebarsko
469e6885-5265-4066-b6c0-10c4d895bcd9,SGLBW,"Sigma Labs, Inc.",Miscellaneous manufacturing industries,Consumer Durables,BUY,2843,2017-04-15,22:23,552,Abby,Johansen,Female,Albania,Kashar
83ea0008-4640-4406-af5c-a44ce16c84a0,EUFN,iShares MSCI Europe Financials Sector Index Fund,n/a,n/a,BUY,5633,2017-01-01,12:45,553,Coralie,Williscroft,Female,Indonesia,Ciputih
4b7ada32-6432-4487-951f-8c0061352c22,RL,Ralph Lauren Corporation,Apparel,Consumer Non-Durables,SELL,1445,2016-06-23,0:56,554,Bonnee,Grain,Female,South Korea,Seogeom-ri
dbab35ad-1fae-4042-ab9f-2a626d721f6e,IDE,"Voya Infrastructure, Industrials and Materials Fund",n/a,n/a,BUY,6763,2018-02-18,13:24,555,Lazare,Mostyn,Male,China,Shuyuan
84275def-f823-4b66-a05b-378b577ae8f8,SPA,Sparton Corporation,Electrical Products,Technology,BUY,7191,2017-12-10,7:15,556,Wenda,Picker,Female,Canada,Concord
a692618e-1810-4734-a373-3b25b89e3e64,IGA,Voya Global Advantage and Premium Opportunity Fund,n/a,n/a,BUY,8601,2017-01-23,10:34,557,Bengt,Asche,Male,Mexico,Zaragoza
92cb9b2d-4f45-4ce3-b914-ce275d5432ef,DMTX,"Dimension Therapeutics, Inc.",Biotechnology: Biological Products (No Diagnostic Substances),Health Care,SELL,7838,2017-05-29,14:15,558,Dorella,Nutbrown,Female,France,Paris 03
c110c2ab-615b-455d-8301-79317076bc73,AGII,"Argo Group International Holdings, Ltd.",Specialty Insurers,Finance,SELL,2042,2016-05-02,19:23,559,Rowland,Beachamp,Male,Indonesia,Setanggor
a8ea8ca2-bd32-47ec-be0d-386d14a35617,VRX,"Valeant Pharmaceuticals International, Inc.",Major Pharmaceuticals,Health Care,BUY,3211,2017-03-30,6:05,560,Lammond,Lambregts,Male,Indonesia,Warudoyong
b6b636b0-0487-456b-b852-99e424b5e14e,PSCF,PowerShares S&P SmallCap Financials Portfolio,n/a,n/a,BUY,7655,2017-03-12,16:12,561,Amargo,Strute,Female,Russia,Trudobelikovskiy
ce708e68-6a90-417d-9148-5a15d284f859,TIME,Time Inc.,Newspapers/Magazines,Consumer Services,BUY,5788,2017-02-18,9:24,562,Wash,Whiteford,Male,Dominica,Soufrière
498abe9a-2326-4452-bc2d-218a4c592ae7,DAN,Dana Incorporated,Auto Parts:O.E.M.,Capital Goods,BUY,3089,2018-01-03,16:22,563,Karry,Bolland,Female,China,Tanbuqiao
6ab4fe61-a696-46d6-add5-6adaaace091e,NVO,Novo Nordisk A/S,Major Pharmaceuticals,Health Care,BUY,7171,2017-04-20,12:57,564,Richard,Mulberry,Male,Poland,Chełmiec
021fbf95-1220-4382-a8aa-60a60d47a416,TAC,TransAlta Corporation,Electric Utilities: Central,Public Utilities,BUY,5403,2016-11-10,4:23,565,Meta,Ivanishchev,Female,Indonesia,Payaman
b1dc6850-d9be-487b-8941-7dd259f11fe6,ARGX,argenx SE,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,BUY,4719,2016-06-07,10:22,566,Lisha,Alldritt,Female,Czech Republic,Líně
21fd6a76-3cb0-4e4c-80ab-baca9827c29b,SSNI,"Silver Spring Networks, Inc.",Computer Communications Equipment,Technology,SELL,5263,2017-01-15,4:04,567,Pepi,Dakers,Female,Belgium,Mons
8d3f60c1-77b6-4fd0-833c-f3387fc31131,HTH,Hilltop Holdings Inc.,Major Banks,Finance,SELL,488,2017-01-31,0:44,568,Friederike,Richards,Female,Ukraine,Voyutychi
ad4ab9e1-7d29-41b4-93a2-9150e38d85a5,NHF,Highland Funds I,n/a,n/a,SELL,7907,2017-12-29,17:37,569,Evvie,Sharplin,Female,Thailand,Bamnet Narong
3af56095-43e8-4cc8-a028-09019fc1b4ab,IIM,Invesco Value Municipal Income Trust,n/a,n/a,SELL,8457,2016-07-30,18:59,570,Dorice,Pittet,Female,France,Tours
bf0cec24-c4de-4c65-9306-8e03bc81b6c4,HRS,Harris Corporation,Industrial Machinery/Components,Capital Goods,BUY,9482,2017-01-08,11:45,571,Phineas,Abrey,Male,Croatia,Kastav
6f9bf234-57d8-4d11-aff5-06696fb38036,GENE,Genetic Technologies Ltd,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,BUY,9440,2017-06-29,12:12,572,Nicholle,Solman,Female,Russia,Kolyshley
63d3f9bc-b4b8-40bd-9e43-feff2abb13f4,KEM,Kemet Corporation,Electrical Products,Capital Goods,SELL,7679,2017-11-03,15:50,573,Wally,Simone,Male,Czech Republic,Kralice na Hané
f84c28b0-3d86-4838-b482-0ff946aaf0f2,PNR,Pentair plc.,Industrial Machinery/Components,Technology,SELL,4794,2018-02-06,10:30,574,Marcile,Cazin,Female,Chile,La Ensenada
e6e9270c-000a-4da5-8b26-812c2ceeb7be,FSCFL,Fifth Street Finance Corp.,n/a,n/a,BUY,2150,2016-11-15,0:09,575,Jorie,Dubock,Female,France,Rennes
78bd4539-8b5b-41a4-bcb6-eddfcb079010,IBM,International Business Machines Corporation,Computer Manufacturing,Technology,BUY,4421,2016-09-19,1:17,576,Josias,Rubertelli,Male,China,Ma’an
80751108-32b9-4dfc-a27c-76e2c76ef809,TSN,"Tyson Foods, Inc.",Meat/Poultry/Fish,Consumer Non-Durables,BUY,9938,2018-01-28,17:20,577,Ardys,Floyd,Female,Brazil,Iturama
d79dd1ca-c549-4baf-84d2-344c460ab660,NCTY,The9 Limited,Business Services,Miscellaneous,SELL,8368,2017-04-07,23:43,578,Dan,Doak,Male,Argentina,Jesús María
8412f1c0-dad9-4207-8459-71defa3748b7,BWLD,"Buffalo Wild Wings, Inc.",Restaurants,Consumer Services,SELL,8061,2016-07-11,4:23,579,Duncan,Downing,Male,China,Qiulu
34181abb-7600-472b-ae55-e2a53bccd467,ZIXI,Zix Corporation,EDP Services,Technology,BUY,613,2017-09-11,0:28,580,Alexio,Hargraves,Male,Brazil,Guararema
67d0b4bd-4aa3-4b5f-a3ef-3a2b4bc4a176,NTRSP,Northern Trust Corporation,Major Banks,Finance,BUY,9597,2017-06-02,4:22,581,Trudey,Horry,Female,Peru,Huayllati
e4e59c56-60b0-4e89-a823-91438c01061a,HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,n/a,n/a,BUY,6556,2017-08-24,22:33,582,Quincey,Porritt,Male,Nigeria,Katsina-Ala
528dfa41-7e85-43d5-93df-03b425a581e7,AMRN,Amarin Corporation plc,Major Pharmaceuticals,Health Care,SELL,3692,2017-01-28,10:37,583,Alysa,Etock,Female,China,Bozhou
8fc03c70-9ebd-4020-8aa0-723df32e7bd2,AYA,Amaya Inc.,"Computer Software: Programming, Data Processing",Technology,BUY,8121,2016-08-20,5:40,584,Clayson,Swetman,Male,China,Maoping
0a76b990-9fbb-4af2-be3d-c7860f3ec9b4,OFG^B,OFG Bancorp,n/a,n/a,SELL,8706,2017-11-22,15:23,585,Blithe,Minard,Female,China,Wangpu
39725208-70be-4da9-8a5d-a0cf39204f19,KHC,The Kraft Heinz Company,Packaged Foods,Consumer Non-Durables,SELL,4787,2016-08-10,23:14,586,Malia,Crepin,Female,China,Ganquan
b30251c0-57da-4bc7-b0b0-1f1ceb5cede3,EEMA,iShares MSCI Emerging Markets Asia Index Fund,n/a,n/a,SELL,6616,2016-09-11,9:16,587,Addy,Pharoah,Male,Brazil,Oriximiná
14bdf547-6351-449c-ba75-572f2f9eedec,FTS,Fortis Inc.,Electric Utilities: Central,Public Utilities,BUY,1660,2016-09-09,14:13,588,Wakefield,Goakes,Male,China,Dalazi
4af42407-5c0b-4c11-99db-b3c197609b7c,BSE,Blackrock New York Municipal Income Quality Trust,n/a,n/a,SELL,4976,2016-10-08,3:06,589,Peterus,O'Hanley,Male,Uruguay,La Paloma
4fc7f0e8-bf55-4b7b-8327-9c092be8c9da,GGZ^A,Gabelli Global Small and Mid Cap Value Trust (The),n/a,n/a,BUY,6241,2016-12-16,9:46,590,Bryn,Honacker,Male,Czech Republic,Borovany
05a303ef-8cbd-4fd3-94c8-5f0a81e39557,TRST,TrustCo Bank Corp NY,Major Banks,Finance,SELL,1446,2017-07-24,18:02,591,Germaine,Sneesbie,Male,Brazil,Santa Cecília
76ecf7d1-6958-4d82-8f13-3694bc70d61b,FEMB,First Trust Emerging Markets Local Currency Bond ETF,n/a,n/a,SELL,1809,2017-12-30,22:47,592,Grace,Tomlinson,Female,Brazil,Conceição do Araguaia
c73a0652-244c-483c-ac3b-1dd61fc19d18,CIM,Chimera Investment Corporation,Real Estate Investment Trusts,Consumer Services,SELL,9232,2016-06-28,6:17,593,Lawrence,Heaysman,Male,Pakistan,Bhiria
42e18d44-af07-461e-a9fe-0da29ffd10b2,TROV,"TrovaGene, Inc.",Biotechnology: Biological Products (No Diagnostic Substances),Health Care,BUY,3550,2016-09-10,1:11,594,Larina,Georgeou,Female,Democratic Republic of the Congo,Goma
e25a573e-f3ad-4975-ab44-ce2bec5cfbe5,DFVL,iPath US Treasury 5-year Bull ETN,Commercial Banks,Finance,BUY,5089,2017-11-20,0:53,595,Lemuel,Tukely,Male,China,Huanggang
c8aee9f3-3b6f-4852-b52f-cb6ca724df14,AKP,Alliance California Municipal Income Fund Inc,n/a,n/a,SELL,2560,2017-11-07,17:44,596,Sallee,McAmish,Female,Argentina,Anguil
506b609a-db5d-424d-9b63-e1a9ccbfa679,EFAS,Global X MSCI SuperDividend EAFE ETF,n/a,n/a,BUY,3181,2016-05-13,0:54,597,Cassie,Leeburn,Male,China,Liujiage
bf3a5fce-898f-4949-9502-12e6179019f6,CLNS^F.CL,"Colony NorthStar, Inc.",n/a,n/a,SELL,2009,2018-02-05,4:49,598,Jory,Deniske,Male,France,Bordeaux
e2aea36f-9e8f-4e21-a854-af5db689ec81,ORA,"Ormat Technologies, Inc.",Electric Utilities: Central,Public Utilities,BUY,3527,2017-03-20,13:15,599,Dawn,Conradsen,Female,China,Sanshilipu
0aa56437-7d56-48a3-ac00-b81f9cf703e1,GBL,"Gamco Investors, Inc.",Investment Bankers/Brokers/Service,Finance,BUY,7262,2016-09-06,8:34,600,Albie,Gossipin,Male,France,Vénissieux
af9e67fc-9c40-4a1f-926e-aae586d4c85a,CIB,BanColombia S.A.,Commercial Banks,Finance,SELL,9581,2017-05-10,13:31,601,Cornell,Hansill,Male,Ecuador,Naranjal
fbeb7f26-bdf1-453f-8113-f5eea5d40d38,WLH,Lyon William Homes,Homebuilding,Capital Goods,SELL,752,2017-05-12,13:05,602,Milty,Zanelli,Male,Honduras,La Sabana
9f600109-40c8-441c-acce-aea2a9694f43,MMD,MainStay DefinedTerm Municipal Opportunities Fund,n/a,n/a,SELL,5552,2017-09-21,9:08,603,Garry,Lared,Male,Albania,Korçë
1b849cc9-b423-46a9-9147-56f6677ca2b2,CCOI,"Cogent Communications Holdings, Inc.",Telecommunications Equipment,Consumer Services,BUY,9475,2017-08-22,1:43,604,Lauryn,Coopman,Female,Poland,Sędziejowice
b10d8503-d1ef-4e3e-9864-3f5d12351558,AOS,Smith (A.O.) Corporation,Consumer Electronics/Appliances,Consumer Durables,SELL,993,2017-01-30,0:03,605,Valaria,Edison,Female,Argentina,Fray Luis A. Beltrán
6562dca2-01d7-4e2f-a376-97e8ac367a9b,FMCIU,Forum Merger Corporation,Business Services,Finance,SELL,6901,2016-04-15,8:03,606,Lewes,McGarrell,Male,Belarus,Mstsislaw
0fa7333c-6c92-4606-9340-a329267b0b67,SQ,"Square, Inc.",Computer Software: Prepackaged Software,Technology,SELL,9024,2018-03-05,5:02,607,Alice,Worsnop,Female,Japan,Tomobe
79747439-fa58-40cf-8c2c-704e8b34e9a5,BPK,Blackrock Municipal 2018 Term Trust,n/a,n/a,BUY,1022,2017-05-17,0:37,608,Pepi,Kaplan,Female,Colombia,Guaitarilla
2b19e069-7a55-4364-adba-9ef7fb77440f,TCO^J,"Taubman Centers, Inc.",n/a,n/a,SELL,3557,2017-12-22,20:49,609,Patricio,Baroc,Male,Russia,Vol’sk
e1f9bf5e-13fd-42e4-867f-c91c9c83228e,ISIG,"Insignia Systems, Inc.",Advertising,Consumer Services,SELL,9124,2017-12-31,15:39,610,Yorke,Ary,Male,China,Shatian
eb7517fe-9196-486f-b036-de2b5178e4fa,STRL,Sterling Construction Company Inc,Military/Government/Technical,Basic Industries,SELL,7561,2017-05-22,7:57,611,Lauree,Ivatt,Female,Guatemala,San Manuel Chaparrón
f4cdeedb-d007-4400-a397-fb3fa4c472e8,MEOH,Methanex Corporation,Major Chemicals,Basic Industries,SELL,3620,2017-01-26,18:43,612,Maxwell,Sommerville,Male,Russia,Ikey
7aede453-ba46-49ef-aca3-a00d3af1145a,GJO,STRATS Trust,Finance: Consumer Services,Finance,SELL,980,2017-04-24,5:30,613,Dion,Garvin,Female,Nigeria,Riti
623d61e2-51d6-429e-b603-1242f91ade91,CBRL,"Cracker Barrel Old Country Store, Inc.",Restaurants,Consumer Services,SELL,1573,2017-09-12,8:20,614,Dacia,Dancy,Female,Philippines,De la Paz
e477a813-0307-4bd7-83c3-e8e42dc3fdb2,EXPR,"Express, Inc.",Clothing/Shoe/Accessory Stores,Consumer Services,SELL,4436,2017-04-25,5:33,615,Linnie,Saddleton,Female,Mauritius,Quatre Bornes
9c69a2e0-07c9-4455-a85c-a1d8fc742749,ABDC,Alcentra Capital Corp.,n/a,n/a,BUY,5794,2016-12-28,18:11,616,Melodie,Ainsley,Female,Poland,Kleszczów
66bc27b5-ecb3-450b-a0f1-916e99d8d901,BSE,Blackrock New York Municipal Income Quality Trust,n/a,n/a,SELL,6850,2018-01-23,9:55,617,Ase,Willan,Male,Greece,Néos Mylótopos
ecd8bed5-7a40-4c4d-91de-63b03e2e180d,SLD,Sutherland Asset Management Corporation,Real Estate Investment Trusts,Consumer Services,BUY,1380,2016-05-07,23:32,618,Elysee,Cubberley,Female,Cuba,La Habana Vieja
d4c9b6f7-4165-4073-a1ac-a0697abc59ad,WBS^E,Webster Financial Corporation,n/a,n/a,SELL,4095,2016-07-29,20:26,619,Gram,Gilfether,Male,Bulgaria,Zlatograd
