transaction_id,instrument_id,instrument_name,instrument_industry,industry_sector,buy_or_sell,units,transaction_date,transaction_time,account_number,account_first_name,account_last_name,account_gender,account_country,account_city
307c9b43-a962-496c-bb8d-a0145c701a7d,ENIA,Enel Americas S.A.,Electric Utilities: Central,Public Utilities,BUY,3931,2/17/2019,21:08,129,Ilario,Mc Carrick,Male,Russia,Kadyy
284b57c7-7636-405f-84c3-8480d494b757,STT^E,State Street Corporation,n/a,n/a,BUY,3715,10/19/2018,1:01,130,Margarita,Tappin,Female,Norway,Bergen
1b145029-dca3-4969-950c-df6f85e54639,XLNX,"Xilinx, Inc.",Semiconductors,Technology,BUY,9525,12/27/2018,3:39,131,Carey,Torrent,Male,Indonesia,Nunbaundelha
d6f5b6eb-e050-490e-8bf4-25a4555eed53,NEE^Q,"NextEra Energy, Inc.",n/a,n/a,BUY,4127,9/7/2018,22:22,135,Giulietta,Allanson,Female,China,Shanshi
62e1c3db-20b7-4488-93e8-b623426d8658,FIT,"Fitbit, Inc.",Computer Manufacturing,Technology,BUY,2025,10/30/2018,3:36,137,Mag,Heatley,Female,Vietnam,Thành Phố Ninh Bình
10f719ba-b0e6-4931-b801-8173babdba0d,AHT^G,Ashford Hospitality Trust Inc,n/a,n/a,BUY,313,12/28/2018,21:30,138,Rafaellle,Bowditch,Male,Poland,Chwaszczyno
8626552b-77a8-4fa2-af64-13b5ec20db1f,WAYN,Wayne Savings Bancshares Inc.,Savings Institutions,Finance,BUY,2922,10/24/2018,12:56,139,Koral,Noulton,Female,Guatemala,San Pedro Carchá
5628a645-bb99-4f73-9619-2b9ae8373380,RIC,"Richmont Mines, Inc.",Precious Metals,Basic Industries,BUY,6498,12/11/2018,23:38,141,Donielle,Hamlet,Female,Greece,Neochóri
5cb8672a-5739-44f9-b08f-c44b333a388f,KCG,"KCG Holdings, Inc.",Investment Bankers/Brokers/Service,Finance,BUY,5878,2/20/2019,0:39,143,Marius,Whitworth,Male,Mongolia,Tögrög
c32a1a38-e62d-4f39-a688-0d6e2bf10214,HON,Honeywell International Inc.,Auto Parts:O.E.M.,Capital Goods,BUY,6362,3/12/2019,18:49,145,Cortney,Lean,Female,China,Xiashu
63c4be7f-5ecc-4974-8a46-36f120b812bc,WM,"Waste Management, Inc.",Environmental Services,Public Utilities,BUY,8743,6/28/2018,8:52,146,Kiley,Belward,Female,China,Shetangpo
c8141a2c-8bc5-44c4-86cc-dfba8bc311df,PWR,"Quanta Services, Inc.",Engineering & Construction,Capital Goods,BUY,9372,7/21/2018,9:20,148,Guthrie,O'Kennedy,Male,China,Huainan
13e6378c-5b76-4c3f-97af-671118700c42,PPT,Putnam Premier Income Trust,n/a,n/a,BUY,8170,9/29/2018,18:23,149,Merell,Proback,Male,China,Zhangcheng
9f8491ad-56f9-408f-9295-ddc4138306bb,GSOL,Global Sources Ltd.,Advertising,Consumer Services,BUY,1881,5/23/2018,0:57,155,Nicoli,Croot,Female,France,Bagneux
195d49e7-20eb-42d1-a20c-39e134989fbf,GAM,"General American Investors, Inc.",n/a,n/a,BUY,9536,12/27/2018,2:09,156,Lewie,Burnside,Male,Indonesia,Tajur
b171bc9b-9771-410b-86d9-613ed166d90b,TWN,"Taiwan Fund, Inc. (The)",n/a,n/a,BUY,2378,5/16/2018,12:16,158,Leesa,McKnockiter,Female,Vietnam,Thị Trấn Trùng Khánh
d711960f-aab2-4cc5-9979-d3d120f8f16e,POOL,Pool Corporation,Industrial Specialties,Consumer Durables,BUY,1343,12/31/2018,17:42,161,Ricky,Oddy,Female,Portugal,Ribaldeira
1d22e80f-1690-45e5-bb9a-2b481f32b032,EQFN,Equitable Financial Corp.,Savings Institutions,Finance,BUY,983,10/29/2018,18:36,163,Willie,McKew,Female,China,Changle
0405738a-3461-49cf-8e5b-7d7a5c3e00ce,RGT,"Royce Global Value Trust, Inc.",n/a,n/a,BUY,5559,9/24/2018,8:02,164,Oralie,Robke,Female,Indonesia,Ciawi
b3ab2b8f-f353-40e2-a0dc-48f3231519cd,SBNB,Scorpio Tankers Inc.,Marine Transportation,Transportation,BUY,3495,10/24/2018,17:05,165,Kerby,Hayth,Male,Canada,Milton
541ef46d-d048-426c-909d-e06956115e02,MDP,Meredith Corporation,Newspapers/Magazines,Consumer Services,BUY,1798,4/15/2018,4:04,166,Tadeas,Gruczka,Male,China,Sandaogou
c72c0d4d-2133-4caa-a070-6cd4d7c6e285,CLI,Mack-Cali Realty Corporation,Real Estate Investment Trusts,Consumer Services,BUY,16,7/1/2018,15:52,167,Derek,Britch,Male,Albania,Durrës
88b72630-8dda-48de-a59c-5ff116a50732,BVN,Buenaventura Mining Company Inc.,Precious Metals,Basic Industries,BUY,4984,4/14/2018,12:34,169,Jarvis,Kelland,Male,Palestinian Territory,Ḩajjah
4b7d844e-839b-461f-b3bd-80ff78e29025,VJET,voxeljet AG,Industrial Machinery/Components,Capital Goods,BUY,6154,12/19/2018,18:47,172,Kaia,Bone,Female,Philippines,Candelaria
ada5a64e-ef21-4a48-9c6d-5a0ed56a6fa2,RFIL,"RF Industries, Ltd.",Electrical Products,Capital Goods,BUY,9511,7/7/2018,22:22,173,Loren,Dowthwaite,Male,Indonesia,Galubakul
a77125f6-727e-40d5-a32d-069d99f9a66e,PCH,Potlatch Corporation,Real Estate Investment Trusts,Consumer Services,BUY,5208,8/29/2018,3:12,175,Redd,Gomery,Male,Ukraine,Volnovakha
feb916dd-6de4-4a7e-aa3f-eebb75c49056,EGP,"EastGroup Properties, Inc.",Real Estate Investment Trusts,Consumer Services,BUY,5568,1/9/2019,12:21,177,Maje,Challin,Male,Indonesia,Sumbergayam
a1b3b03a-2dfc-4a8b-b375-229895a3c1b5,INF,Brookfield Global Listed Infrastructure Income Fund,n/a,n/a,BUY,6727,6/4/2018,16:11,178,Matthaeus,Wadley,Male,Indonesia,Semang
33e67063-2fbe-4567-bca5-b953ba43fe99,NDRAW,ENDRA Life Sciences Inc.,n/a,n/a,BUY,8018,5/5/2018,14:30,179,Lukas,Handling,Male,Colombia,La Virginia
e4404b58-5710-409f-9a23-3c9cc3d024f8,IMI,"Intermolecular, Inc.",Semiconductors,Technology,BUY,7215,11/11/2018,17:40,180,Fran,Antoszczyk,Male,Swaziland,Siteki
26448bff-888b-4033-b514-498a6812a63a,TCPC,TCP Capital Corp.,n/a,n/a,BUY,6611,2/22/2019,23:34,190,Ferdinanda,Callington,Female,Poland,Raniżów
1e8ec584-c38f-45cf-b48f-3b4530fc650e,CYRX,"CryoPort, Inc.",Oil Refining/Marketing,Transportation,BUY,6130,5/30/2018,5:37,192,Caryl,Ferrai,Male,Tanzania,Rujewa
808c43ef-4b4a-4082-99c7-df5ff277c00f,KRNY,Kearny Financial,Savings Institutions,Finance,BUY,4282,3/21/2019,13:40,196,Maryanna,Mattersey,Female,Russia,Ivanishchi
233380d1-c623-4994-a122-be47a428efe5,MBFI,MB Financial Inc.,Major Banks,Finance,BUY,1689,9/24/2018,13:18,198,Haven,Rubrow,Male,Lesotho,Maputsoe
e7e5c367-33f9-4377-a027-0b2c2561a4b7,PCYO,Pure Cycle Corporation,Water Supply,Public Utilities,BUY,5338,9/1/2018,14:58,201,Aurel,Gilvear,Female,North Korea,Kujang-ŭp
93466787-d405-4907-b4eb-b21cd1a002c3,PBT,Permian Basin Royalty Trust,Oil & Gas Production,Energy,BUY,6382,10/1/2018,12:42,202,Merrel,Gresly,Male,China,Zhangdian
0769bad1-5e0f-464b-b43d-e2f6b138b125,FDUS,Fidus Investment Corporation,n/a,n/a,BUY,4743,1/8/2019,12:36,203,Clyve,Gallehawk,Male,China,Zhouling
c9ee42ae-d29a-485b-9bfd-3d1c61d5091a,JNP,"Juniper Pharmaceuticals, Inc.",Major Pharmaceuticals,Health Care,BUY,7238,5/30/2018,22:20,204,Darby,Serotsky,Male,Indonesia,Tanjung
648d680a-0175-4766-81b7-b87527ee378a,ANCX,Access National Corporation,Savings Institutions,Finance,BUY,3529,11/15/2018,13:28,205,Alyda,Ughi,Female,Bolivia,Concepción
2d6f1aee-11c8-4d38-80e3-156b7cdb757a,ACIW,"ACI Worldwide, Inc.",Computer Software: Prepackaged Software,Technology,BUY,7913,2/5/2019,14:43,206,Rochester,Pruce,Male,China,Renliu
05220f96-deaf-4aaa-8d06-329b54325566,EME,"EMCOR Group, Inc.",Engineering & Construction,Capital Goods,BUY,5839,3/9/2019,16:41,207,Padraic,Dugue,Male,Brazil,Santa Isabel
7211e14e-b2cf-4747-8b7e-0cae683685be,GLYC,"GlycoMimetics, Inc.",Major Pharmaceuticals,Health Care,BUY,4292,7/10/2018,22:29,209,Jefferey,Kesley,Male,Finland,Varkaus
db515d27-ff12-4d5f-a3c8-3f60055b273d,SGZA,"Selective Insurance Group, Inc.",Property-Casualty Insurers,Finance,BUY,6784,9/16/2018,23:53,210,Dasha,Baitson,Female,France,Ajaccio
04f924fa-28fe-45e5-918a-c2541ed7038f,RGCO,RGC Resources Inc.,Oil & Gas Production,Public Utilities,BUY,7609,10/22/2018,14:09,212,Cliff,McNevin,Male,China,Jinggan
f7aeb4a2-08ca-408b-bccb-cd7c9e32d5ea,KSM,Scudder Strategic Municiple Income Trust,n/a,n/a,BUY,1003,9/5/2018,23:03,214,Daniel,Fucher,Male,Canada,Oxford
89a049d6-b909-4eb4-b24c-a4c5bcb7b8b1,YPF,YPF Sociedad Anonima,Integrated oil Companies,Energy,BUY,1800,9/1/2018,15:05,217,Delano,Twelvetrees,Male,China,Shibi
b0a752cc-dfde-44f8-8159-f774721718e9,AGFS,"AgroFresh Solutions, Inc.",Business Services,Finance,BUY,7883,7/8/2018,17:35,219,Calv,Klich,Male,South Africa,Hoopstad
66a32257-dbc5-4d52-9b45-3678fd9f229d,HRTX,"Heron Therapeutics, Inc.  ",Major Pharmaceuticals,Health Care,BUY,5657,5/18/2018,21:01,220,Gardie,De Blase,Male,China,Fucheng
7019d42a-188a-4f6e-a481-ed809a2a9534,CLNS,"Colony NorthStar, Inc.",Real Estate Investment Trusts,Consumer Services,BUY,7857,4/25/2018,22:37,221,Bobbette,Hurring,Female,Brazil,Ilha Solteira
0b5dc0d3-3add-4c36-a158-2f734bcdf541,CAJ,"Canon, Inc.",Industrial Machinery/Components,Miscellaneous,BUY,9587,2/16/2019,0:14,223,Rutherford,Santen,Male,China,Dongping
d2c456bd-d3ff-44d2-ae71-36b2deb0a0e6,AXARW,Axar Acquisition Corp.,Business Services,Finance,BUY,1394,8/12/2018,16:22,224,Ilise,Gimlet,Female,Sweden,Kista
11f4f159-6567-4ab2-9949-0716ed989f12,ON,ON Semiconductor Corporation,Semiconductors,Technology,BUY,6464,7/12/2018,9:37,225,Celeste,Flintoft,Female,Sri Lanka,Moratuwa
a43380f7-10f1-46ee-b4a5-a23a44e7ff05,BPFHW,"Boston Private Financial Holdings, Inc.",Major Banks,Finance,BUY,3304,9/24/2018,21:28,226,Hestia,Feare,Female,Portugal,Ferreira do Zêzere
d6f5aaa0-14a0-4796-b2f8-f36cf85290b6,WNEB,"Western New England Bancorp, Inc.",Savings Institutions,Finance,BUY,871,11/5/2018,7:14,229,Lona,Ludron,Female,Ivory Coast,Soubré
166c17a2-996c-459e-94d9-33910e345a51,WNRL,"Western Refining Logistics, LP",Natural Gas Distribution,Energy,BUY,4764,11/11/2018,4:13,230,Theresina,Greenhalf,Female,Switzerland,Winterthur
da1e6717-1869-4465-9726-3a1b63bd1f23,KODK,Eastman Kodak Company,Industrial Machinery/Components,Miscellaneous,BUY,9928,1/29/2019,0:03,232,Francoise,Dunton,Female,Indonesia,Soreang
d38aaff2-fe1b-44a2-a25d-2d5c4cc461a4,ACTX,Global X Guru Activist ETF,n/a,n/a,BUY,4341,12/6/2018,9:05,233,Imogen,Laydon,Female,Russia,Bronnitsy
116b7e28-cd5c-4fe3-a980-52881723fded,BLD,TopBuild Corp.,Engineering & Construction,Basic Industries,BUY,9848,7/7/2018,0:30,235,Ryan,Caghy,Male,France,Frontignan
c258e044-d0a6-46e7-982f-fe186df25a7d,BOCH,Bank of Commerce Holdings (CA),Major Banks,Finance,BUY,448,8/28/2018,6:09,236,Brittan,Van der Brugge,Female,Philippines,Tayum
5f56bcde-7388-4239-9d8f-f93028600b6b,AIG.WS,"American International Group, Inc.",n/a,n/a,BUY,9122,11/14/2018,22:34,237,Mariya,Alibone,Female,Mongolia,Jargalant
f5f6fa68-db0f-4975-bb0f-b46bcd302dba,TOWR,"Tower International, Inc.",Auto Parts:O.E.M.,Capital Goods,BUY,6540,4/11/2019,15:18,238,Trip,Lampe,Male,Brazil,Jaru
0ac77b52-ee5c-47ab-a370-298dcb93d314,EWBC,"East West Bancorp, Inc.",Major Banks,Finance,BUY,7391,11/6/2018,17:36,239,Leif,Snashall,Male,China,Zhenqian
bf5f2c05-2ce5-4084-8e8e-f2a805c8664d,DCTH,"Delcath Systems, Inc.",Medical/Dental Instruments,Health Care,BUY,9702,9/11/2018,3:31,240,Martelle,Heaton,Female,Botswana,Mochudi
80da9dc5-3363-4a3e-b855-c17eb0d0e9a7,CLBS,"Caladrius Biosciences, Inc.",Hospital/Nursing Management,Health Care,BUY,7069,5/18/2018,15:16,241,Cher,Samudio,Female,Peru,Querobamba
35a9140f-e925-4c19-8422-9534d76e9efa,MOG.B,Moog Inc.,n/a,n/a,BUY,7112,4/2/2019,12:11,242,Arlyne,Blance,Female,Mexico,El Capulin
70d9a036-4f5c-4c7b-a958-21f4bdd9df21,SRUNU,Silver Run Acquisition Corporation II,Business Services,Finance,BUY,9000,11/1/2018,14:02,243,Seamus,Johnsey,Male,China,Shengping
b5212bf3-cea1-4328-b990-3015715fb96d,VGSH,Vanguard Short-Term Government ETF,n/a,n/a,BUY,7870,4/30/2018,4:40,247,Jeanie,Copcutt,Female,China,Shengmi
df7eb2bf-34ee-4c07-9983-d3f34c534c37,CIVI,"Civitas Solutions, Inc.",Medical/Nursing Services,Health Care,BUY,3375,10/1/2018,21:00,248,Ambrosi,Mertin,Male,Brazil,Barretos
70969d96-62ed-43cd-a6bd-1387d2472413,VONV,Vanguard Russell 1000 Value ETF,n/a,n/a,BUY,4805,6/17/2018,10:37,249,Isacco,De Carteret,Male,Bangladesh,Uttar Char Fasson
d1c1e3d3-c715-4e1c-b730-0a24339bdb6f,DNBF,DNB Financial Corp,Major Banks,Finance,BUY,851,3/17/2019,19:05,250,Steward,Pennazzi,Male,Somalia,Dujuuma
98842117-ede7-4c81-972b-2f4a60fdbf27,DYNT,Dynatronics Corporation,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,BUY,3573,3/15/2019,21:34,251,Ray,Denisovich,Male,Poland,Mniszków
d3789fa2-b23d-41e8-b81e-8896fe2b38fc,HBNC,Horizon Bancorp (IN),Major Banks,Finance,BUY,5099,12/2/2018,6:23,252,Simone,Whinney,Male,Philippines,Maayong Tubig
6bcb08f1-64a6-4159-a00f-85730ac2d889,FE,FirstEnergy Corporation,Electric Utilities: Central,Public Utilities,BUY,3159,7/6/2018,10:55,254,Mathias,Bales,Male,Pakistan,Kabīrwāla
63e58345-d71b-48fc-83fa-97037bb0184f,ENT,Global Eagle Entertainment Inc.,Telecommunications Equipment,Consumer Services,BUY,8246,8/5/2018,13:56,256,Carie,Gueste,Female,Saudi Arabia,Ţubarjal
