transaction_id,instrument_id,instrument_name,instrument_industry,industry_sector,buy_or_sell,units,transaction_date,transaction_time,account_number,account_first_name,account_last_name,account_gender,account_country,account_city
e2dd4d2b-ee45-4c9f-b63c-5966b3aa8566,FMAO,"Farmers & Merchants Bancorp, Inc.",Savings Institutions,Finance,SELL,959,9/30/2018,5:44,37,Marlane,MacTavish,Female,Brazil,Ribeirão da Ilha
4f526c0f-5850-4bcf-bb47-f5cccfe246fd,UFS,Domtar Corporation,Paper,Basic Industries,SELL,9032,7/12/2018,4:53,38,Arlin,Giacobazzi,Male,Croatia,Vrbovec
1515e4b3-2e8c-4b2f-ab9d-785f2d8254ff,SFUN,Fang Holdings Limited,EDP Services,Technology,SELL,260,2/24/2019,12:02,39,Gualterio,Kleewein,Male,Finland,Varkaus
691364bb-b1ed-46c4-8c7d-114e1b07e977,EP^C,El Paso Corporation,Natural Gas Distribution,Public Utilities,SELL,7505,12/28/2018,9:40,41,Lu,Clutram,Female,Panama,Nuevo Arraiján
f551b137-f8ab-4e61-9c3f-67de5391fdc8,FLN,First Trust Latin America AlphaDEX Fund,n/a,n/a,SELL,5227,3/27/2019,0:37,42,Sibbie,Mortlock,Female,Czech Republic,Hostivice
52ee50b5-9620-4ac4-9e2f-d501ab0bffec,CLNS^H,"Colony NorthStar, Inc.",n/a,n/a,SELL,5044,4/15/2018,19:40,44,Forrester,Jeskin,Male,Mexico,Isidro Fabela
c317c10c-a14f-4682-94b9-d5d3875a31ad,CNCO,Cencosud S.A.,Department/Specialty Retail Stores,Consumer Services,SELL,5971,5/20/2018,1:52,45,Val,Tumielli,Female,China,Wenjiao
3ac867cc-b96b-4f7e-b6b9-4ae090c0de3e,ESS,"Essex Property Trust, Inc.",Real Estate Investment Trusts,Consumer Services,SELL,8433,11/6/2018,10:59,47,Bertie,McKitterick,Female,South Korea,Gyodong
f7b17ebc-959d-4836-87c0-6e639f34ed33,SOL,Renesola Ltd.,Semiconductors,Technology,SELL,4765,2/5/2019,10:12,49,Abrahan,McKinlay,Male,Brazil,Fartura
c7b31442-aa33-449c-8fea-b97f2828ca93,FSBW,"FS Bancorp, Inc.",Banks,Finance,SELL,4776,3/27/2019,17:08,51,Anabelle,Poate,Female,Indonesia,Kawangkoan
15703659-7210-4e4d-b14e-4c4860119870,USB^A,U.S. Bancorp,Major Banks,Finance,SELL,1567,4/30/2018,4:56,56,Johnna,Joule,Female,China,Jialu
11ef7007-2b47-4fad-b8f8-c1f2a4c00d51,HXL,Hexcel Corporation,Major Chemicals,Basic Industries,SELL,565,8/15/2018,19:35,60,Melisent,Telford,Female,Canada,Athabasca
90f90adc-83d9-4e8e-9db6-bf83eb5fda20,ALGT,Allegiant Travel Company,Air Freight/Delivery Services,Transportation,SELL,3616,2/4/2019,15:55,63,Catina,MacKee,Female,Japan,Mibu
af254383-d09c-4765-9525-3b1a0eaa00c1,USEG,U.S. Energy Corp.,Oil & Gas Production,Energy,SELL,6977,1/2/2019,8:47,64,Clevie,Pickin,Male,China,Zaoxi
71f1b545-290c-4e22-9dbe-4ec888b6f092,LONE,Lonestar Resources US Inc.,Oil & Gas Production,Energy,SELL,4926,2/26/2019,0:51,65,Carolee,Bowditch,Female,China,Sanshui
94a90012-068a-432c-bf69-4db250a42a15,HLS,HealthSouth Corporation,Hospital/Nursing Management,Health Care,SELL,7192,3/19/2019,15:00,66,Seumas,Roussel,Male,China,Shilong
3a4ac1e1-563d-45a0-896b-1f9bc38ceb79,FIXD,First Trust TCW Opportunistic Fixed Income ETF,n/a,n/a,SELL,6469,11/10/2018,7:09,67,Ellis,Blaker,Male,Egypt,Damietta
b19b69e5-42b8-4f9d-91e1-608150365b79,FR,"First Industrial Realty Trust, Inc.",Real Estate Investment Trusts,Consumer Services,SELL,9658,9/27/2018,1:32,68,Britt,Tofful,Female,Greece,Prámanta
779fcb80-c7a0-41b8-b365-34662082f60c,NKX,Nuveen California AMT-Free Quality Municipal Income Fund,n/a,n/a,SELL,8024,10/27/2018,21:12,70,Adriane,Kilby,Female,China,Deqing
9931e439-c8b8-4144-8d04-f0d35ab134e8,TS,Tenaris S.A.,Steel/Iron Ore,Basic Industries,SELL,6437,4/17/2018,7:14,71,Kermie,Eatock,Male,Poland,Winnica
16fa4eb0-b84e-4474-8cd0-9a6ab42d134d,FNBG,FNB Bancorp,Major Banks,Finance,SELL,9809,6/21/2018,20:11,75,Jacki,Lindenberg,Female,Czech Republic,Bechyně
e1db3ed0-841b-40d1-b72b-6abc9790804d,COLL,"Collegium Pharmaceutical, Inc.",Major Pharmaceuticals,Health Care,SELL,2002,1/4/2019,21:08,79,Indira,Kingswold,Female,Ukraine,Markova
9f02fdfc-3a8f-45d6-a83a-e5341f1c2150,JMLP,Nuveen All Cap Energy MLP Opportunities Fund,n/a,n/a,SELL,420,1/20/2019,18:27,80,Alecia,Wynch,Female,Brazil,São José de Mipibu
07001823-a60e-4cac-9ce6-6d0ce7a76e06,CENTA,Central Garden & Pet Company,Consumer Specialties,Consumer Durables,SELL,1371,3/27/2019,8:46,82,Rhianna,Comusso,Female,Colombia,Murindó
f6d06916-88c4-4ea4-b800-7b710a0690b5,ADMA,ADMA Biologics Inc,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,SELL,6371,6/30/2018,22:00,83,Glenden,Melanaphy,Male,Canada,Devon
bc79b795-ba37-4630-8f50-cc67239eb819,FMCIU,Forum Merger Corporation,Business Services,Finance,SELL,7075,10/9/2018,15:56,86,Bernie,Nealand,Male,Portugal,Corga
72eb50e3-689d-4f72-977d-71354a7bd57f,NTZ,"Natuzzi, S.p.A.",Home Furnishings,Consumer Durables,SELL,4698,7/18/2018,17:19,88,Sapphira,Britt,Female,Madagascar,Farafangana
f1832bb2-6126-42ec-8ae3-bddbdc7b9c06,CNQ,Canadian Natural Resources Limited,Oil & Gas Production,Energy,SELL,4633,9/27/2018,15:29,90,Barri,Rickets,Male,Czech Republic,Bochov
224f3adb-22ea-48dd-a09f-d904af498258,BCTF,"Bancorp 34, Inc.",Savings Institutions,Finance,SELL,9260,7/20/2018,16:21,91,Katey,Mounter,Female,Portugal,Marinhais
c857319f-c3b6-4c6f-a1a5-0a0b30ac7663,ETP,"Energy Transfer Partners, L.P.",Natural Gas Distribution,Energy,SELL,4633,5/30/2018,4:24,93,Tyrone,Muzzlewhite,Male,Ethiopia,Dodola
8e0d7438-1bdb-41c9-9b81-29efd8f1daf4,OHGI,"One Horizon Group, Inc.",Telecommunications Equipment,Public Utilities,SELL,8666,6/19/2018,9:16,98,Kort,Sumner,Male,China,Junxi
cc7b4b51-8ff2-47c7-9f5d-47cbf8399fdf,DTE,DTE Energy Company,Electric Utilities: Central,Public Utilities,SELL,1986,2/11/2019,1:02,99,Maggie,Sodory,Female,Russia,Novoshakhtinskiy
eac707e8-0b75-4009-b402-aa38aa2aedce,FRT,Federal Realty Investment Trust,Real Estate Investment Trusts,Consumer Services,SELL,8466,9/14/2018,9:13,102,Wright,Pavey,Male,China,Hengshui
fce98a0d-4b99-4aea-b7e7-6f74066742fe,MED,MEDIFAST INC,Packaged Foods,Consumer Non-Durables,SELL,8045,1/18/2019,2:40,106,Mabelle,Arbuckle,Female,Turkmenistan,Türkmenbaşy
2026aea1-6f2d-4f67-aaef-0cb70fea5353,KAAC,Kayne Anderson Acquisition Corp.,Business Services,Finance,SELL,9987,12/19/2018,6:00,107,Hyacinthe,Densumbe,Female,Mongolia,Balgatay
33ac8e85-63b7-46e8-95f6-c7bd7c91c64e,VNO,Vornado Realty Trust,Real Estate Investment Trusts,Consumer Services,SELL,606,7/28/2018,17:29,109,Kalinda,Canet,Female,Mexico,Lagunillas
d9df7dd1-aa75-42b2-9319-7ea9e83abadd,ITG,"Investment Technology Group, Inc.",Investment Bankers/Brokers/Service,Finance,SELL,2699,6/12/2018,2:29,111,Melania,Jacquemet,Female,Egypt,Sumusţā as Sulţānī
ccfaaea4-4369-4dd4-8914-27acb9ca06c4,LEJU,Leju Holdings Limited,Real Estate,Finance,SELL,4721,6/2/2018,4:18,115,Willa,Glassman,Female,France,Frontignan
8ca4e3f0-cd97-480b-9cae-cf38538f0aae,KODK.WS.A,Eastman Kodak Company,n/a,n/a,SELL,3667,1/6/2019,1:02,116,Orran,Aleksich,Male,Brazil,Itapevi
942ed851-1120-40ab-90de-8fc740f230b4,GES,"Guess?, Inc.",Apparel,Consumer Non-Durables,SELL,341,6/7/2018,11:28,118,Audrey,Blankhorn,Female,Philippines,Batan
79234188-c299-4596-8a60-f1e6b5be368d,SWP,"Stanley Black & Decker, Inc.",Industrial Machinery/Components,Capital Goods,SELL,9430,8/3/2018,17:17,119,Babb,Phin,Female,Indonesia,Oeri’u
9f48eea8-38be-4c78-b379-db2124c60593,CSTR,"CapStar Financial Holdings, Inc.",Major Banks,Finance,SELL,4959,6/23/2018,11:01,120,Udell,Lube,Male,Mongolia,Chandmanĭ
4162b2ea-3749-472c-9f56-66d27dfe2b1b,PFSI,"PennyMac Financial Services, Inc.",Finance: Consumer Services,Finance,SELL,3795,2/19/2019,23:53,124,Nani,MacClure,Female,Slovenia,Polzela
36c2ef3b-8ab8-468d-b3c1-0c6ac4146996,INGR,Ingredion Incorporated,Packaged Foods,Consumer Non-Durables,SELL,7530,3/4/2019,2:30,125,Andee,Kornyshev,Female,Indonesia,Jampang Tengah
6e0bcc31-ecad-427c-bbd9-04af6e27b8d0,AGD,Alpine Global Dynamic Dividend Fund,n/a,n/a,SELL,190,3/23/2019,12:05,127,Vanessa,Cranna,Female,Russia,Korkino
157d9a67-1f6b-4666-90d4-14cbeeed2664,BAX,Baxter International Inc.,Medical/Dental Instruments,Health Care,SELL,4036,3/23/2019,3:00,128,Cristy,Foston,Female,Indonesia,Tukbur
cc15fbc5-dff8-4d48-8ab9-e73ad27217ac,PTI,"Proteostasis Therapeutics, Inc.",Major Pharmaceuticals,Health Care,SELL,3713,3/7/2019,20:07,132,Cristal,Clifforth,Female,Nepal,Dārchulā
22a2af28-04eb-4c38-8f5a-17763b880cc7,HRL,Hormel Foods Corporation,Meat/Poultry/Fish,Consumer Non-Durables,SELL,289,6/30/2018,3:59,133,Winifred,Bernolet,Female,China,Huangqiang
de630f61-aadc-4dde-b5d3-f69a73ec4fef,INN,"Summit Hotel Properties, Inc.",Real Estate Investment Trusts,Consumer Services,SELL,7200,3/5/2019,11:08,134,Gayleen,Verey,Female,Pakistan,Bhawāna
7955a888-f8c6-4fcf-9bbb-c53179528ad6,CB,D/B/A Chubb Limited New,Property-Casualty Insurers,Finance,SELL,2138,5/30/2018,9:03,136,Jule,Quiddington,Male,Slovenia,Notranje Gorice
70fbc61a-88f2-4892-b02d-94d64a8b9a31,RTN,Raytheon Company,Industrial Machinery/Components,Capital Goods,SELL,2803,8/5/2018,5:01,140,Torey,Schober,Female,Portugal,Queluz
e7dd7a51-baa0-4b36-8c81-a475bded0f7c,OXY,Occidental Petroleum Corporation,Oil & Gas Production,Energy,SELL,6813,7/3/2018,2:24,142,Riley,Czadla,Male,Guatemala,San Juan Ixcoy
a3d2cb95-cc5e-40ab-896e-af278c85b852,LOW,"Lowe's Companies, Inc.",RETAIL: Building Materials,Consumer Services,SELL,4362,9/20/2018,4:48,144,Ilise,Kleinhaus,Female,China,Beixinjie
09833160-80bf-418a-bd17-70008536401f,A,"Agilent Technologies, Inc.",Biotechnology: Laboratory Analytical Instruments,Capital Goods,SELL,9951,8/29/2018,14:29,147,Cicily,Yaneev,Female,Sweden,Sävsjö
ab4c310f-83cc-4739-965a-602365f12afa,JKI,iShares Morningstar Mid-Cap ETF,n/a,n/a,SELL,6426,5/7/2018,16:33,150,Ciro,Lawless,Male,Japan,Kimitsu
349dfc53-01ed-4a55-8b59-e6f5ad37e4c6,KRP,Kimbell Royalty Partners,Oil & Gas Production,Energy,SELL,2379,3/12/2019,3:16,151,Erl,Kinze,Male,Greece,Dióni
7ac58dc3-9730-45fd-8bb0-4b144b499182,AU,AngloGold Ashanti Limited,Precious Metals,Basic Industries,SELL,4424,10/11/2018,3:44,152,Dulcea,Forrest,Female,Guatemala,San José Acatempa
95784549-5859-414d-8539-b2b7ae1081ba,CFRX,ContraFect Corporation,Major Pharmaceuticals,Health Care,SELL,5652,6/27/2018,2:22,153,Bev,Marron,Female,Indonesia,Ciusul
8d2d99ab-df84-4fad-9e6f-d4aa6e0ea015,ADUS,Addus HomeCare Corporation,Medical/Nursing Services,Health Care,SELL,3151,9/22/2018,5:52,154,Louella,Hartland,Female,China,Huangwei
db367775-617d-47ef-8f79-a3710368c7e4,XGTIW,"XG Technology, Inc",Telecommunications Equipment,Consumer Durables,SELL,649,5/30/2018,2:53,157,Rosabella,Marshland,Female,China,Shenkou
b14538d1-5e88-40de-b0ad-a012f5b0cfda,XPLR,Xplore Technologies Corp,Computer Manufacturing,Technology,SELL,8551,3/23/2019,15:03,159,Milty,Ewings,Male,Thailand,Nakhon Ratchasima
7e6cff68-5f58-4ec1-bdf4-e33d2c9e1be8,BFAM,Bright Horizons Family Solutions Inc.,Other Consumer Services,Miscellaneous,SELL,3150,3/30/2019,13:18,160,Allsun,Jeeves,Female,Philippines,Halayhayin
81705d70-8871-48b1-ad93-63e8e68053e5,TESO,Tesco Corporation,Metal Fabrications,Energy,SELL,9230,4/13/2018,11:13,162,Rudie,Pate,Male,China,Xihu
32726833-4e9a-47e6-ac99-758843c314ef,NNY,"Nuveen New York Municipal Value Fund, Inc.",n/a,n/a,SELL,5889,9/21/2018,4:16,168,Sigrid,Saiens,Female,Nigeria,Mahuta
55842e10-1547-400c-9cfb-2e9c6a409ae2,ELF,"e.l.f. Beauty, Inc.",Package Goods/Cosmetics,Consumer Non-Durables,SELL,9743,1/9/2019,8:44,170,Stacie,Canlin,Female,Philippines,Sangat
11eb8670-1ca8-4e45-bacb-fe0bbeecbd77,REVG,"REV Group, Inc.",Auto Manufacturing,Capital Goods,SELL,664,5/5/2018,1:18,171,Peggi,MacVanamy,Female,Indonesia,Pekijing
a845a831-2297-4c77-8cda-7f02f67f3641,TER,"Teradyne, Inc.",Electrical Products,Capital Goods,SELL,9945,4/24/2018,4:11,174,Pip,Tarbert,Male,Colombia,El Carmen
bd149f4b-29ba-4d8b-929a-0ac2bc2765a2,ATRA,"Atara Biotherapeutics, Inc.",Biotechnology: Biological Products (No Diagnostic Substances),Health Care,SELL,8120,4/17/2018,9:15,176,Lawrence,Beamont,Male,Venezuela,Pampanito
a5a7e4ab-8b31-4843-a67d-d1406f5616a8,FINQ,Purefunds Solactive FinTech ETF,n/a,n/a,SELL,3467,12/3/2018,14:50,181,Anabal,Illing,Female,China,Ruchihe
5523c08f-2b7d-4240-83fa-2b350f51e881,NEWM,New Media Investment Group Inc.,Newspapers/Magazines,Consumer Services,SELL,8685,2/6/2019,1:37,182,Andrej,Hornbuckle,Male,China,Yujiao
e56b385f-8529-46cb-92ed-398e68926736,VSH,"Vishay Intertechnology, Inc.",Electrical Products,Capital Goods,SELL,6184,10/20/2018,1:17,183,Harmony,Bracer,Female,Japan,Hatogaya-honchō
972ff4ae-1f26-4093-883a-383463b90085,MPLX,MPLX LP,Natural Gas Distribution,Energy,SELL,3543,11/22/2018,15:06,184,Beaufort,Mulvin,Male,Russia,Olenegorsk
d662b88e-8c15-40d9-83d8-5d1aeb8a20b5,PERF,"Perfumania Holdings, Inc",Other Specialty Stores,Consumer Services,SELL,3268,9/23/2018,5:12,185,Roderick,Smail,Male,Indonesia,Banjar Dauhpura
b2b8d1f2-cd4f-4e66-8282-351e37bba96f,SGH,"SMART Global Holdings, Inc.",Semiconductors,Technology,SELL,2791,7/11/2018,8:55,186,Merridie,Tackett,Female,Tanzania,Liwale
7262d39e-a4ea-436f-ab7b-e77bcbbb1635,AEO,"American Eagle Outfitters, Inc.",Clothing/Shoe/Accessory Stores,Consumer Services,SELL,9310,7/1/2018,12:02,187,Delphine,Idwal Evans,Female,Thailand,Kham Sakae Saeng
b7e377f9-c94a-480b-bbf9-bd973ee04801,BHACR,Barington/Hilco Acquisition Corp.,Business Services,Finance,SELL,4080,8/7/2018,15:57,188,Erl,Whapple,Male,Czech Republic,Loštice
92e7b274-5b97-43a2-ad40-cbc0b4536969,MFSF,MutualFirst Financial Inc.,Major Banks,Finance,SELL,9432,8/14/2018,6:00,189,Sam,Kohter,Male,China,Songnan
b0b98326-8b67-4b13-97b7-0e5d6dcfa89f,AKAO,"Achaogen, Inc.",Major Pharmaceuticals,Health Care,SELL,4954,8/17/2018,16:52,191,Rafaelia,Roddie,Female,Palestinian Territory,‘Ābūd
50f17a32-1a6b-4815-898e-40bcdffb8509,LGI,Lazard Global Total Return and Income Fund,n/a,n/a,SELL,4485,6/10/2018,9:41,193,Aurelea,Sodo,Female,Poland,Rokitno Szlacheckie
df000540-6e2c-483c-9575-c59f874f3754,KIM^J,Kimco Realty Corporation,n/a,n/a,SELL,9419,1/29/2019,17:44,194,Jennine,Angel,Female,China,Shuangxikou
866f0997-2c53-45f3-a4da-7d82693aff88,IBN,ICICI Bank Limited,Commercial Banks,Finance,SELL,3820,11/28/2018,3:53,195,Hephzibah,Wattingham,Female,Colombia,El Cairo
3267805a-57d2-420b-abec-83d1df40ed0f,SCE^F,Southern California Edison Company,n/a,n/a,SELL,9015,1/4/2019,22:52,197,Marlene,Osmund,Female,Madagascar,Ambarakaraka
24a88212-4883-42a4-a3d5-a9610f9b8a45,ARCH,"Arch Coal, Inc.",Coal Mining,Energy,SELL,9608,7/18/2018,17:47,199,Janifer,Jackson,Female,Vietnam,Trảng Bàng
afadfade-ba7e-4f3b-b11d-b7d22f75918f,CMA.WS,Comerica Incorporated,n/a,n/a,SELL,6098,6/23/2018,12:57,200,Jamie,Cicculini,Female,Philippines,Biga
1554edf2-3dc7-4843-ae2c-842176c61066,FRC^E,FIRST REPUBLIC BANK,n/a,n/a,SELL,2468,10/25/2018,0:08,208,Garnette,De Giorgio,Female,Rwanda,Nzega
8f0733cd-fa81-4f75-9d54-c88a8db2c637,CNX,CONSOL Energy Inc.,Coal Mining,Energy,SELL,4352,11/11/2018,15:48,211,Constantine,Scarce,Female,Serbia,Šabac
0b3023e5-7c56-451c-a445-52d4da53da74,BRT,BRT Apartments Corp.,Real Estate Investment Trusts,Consumer Services,SELL,427,4/6/2019,20:19,213,Junina,Digg,Female,France,Lens
a01f8208-4867-4220-b1ec-a6da89d770cd,NTAP,"NetApp, Inc.",Electronic Components,Technology,SELL,3793,8/6/2018,6:59,215,Stacee,Kennerknecht,Male,China,Gemo
7f8da5ee-e355-421b-9c38-135010a539fe,DHXM,DHX Media Ltd.,n/a,n/a,SELL,6102,3/26/2019,8:03,216,Andres,Fawssett,Male,Chile,Nacimiento
8d104d45-8717-4030-b572-5134812a1954,SHO^E,"Sunstone Hotel Investors, Inc.",n/a,n/a,SELL,1812,8/3/2018,5:43,218,Shela,Pethick,Female,Russia,Nizhnevartovsk
33669fdd-24e7-483d-8dbe-19c9e741fdec,IDXG,"Interpace Diagnostics Group, Inc.",Medical/Dental Instruments,Health Care,SELL,3551,12/17/2018,22:58,222,Wood,Vaughn,Male,Russia,Novoderevyankovskaya
2b93aef5-09fa-460e-a57a-a4a59a383240,CTW,Qwest Corporation,Telecommunications Equipment,Public Utilities,SELL,2304,11/28/2018,2:23,227,Reeva,Hankey,Female,Thailand,Bueng Khong Long
08bcffea-3229-4ece-923f-8ff205932d85,SF,Stifel Financial Corporation,Investment Bankers/Brokers/Service,Finance,SELL,9231,7/1/2018,19:32,228,Cob,Branchett,Male,Philippines,Anulid
e66ca64e-515c-497b-b967-ca78af4bff0d,PHG,Koninklijke Philips N.V.,Consumer Electronics/Appliances,Energy,SELL,263,10/7/2018,16:15,231,Quentin,Gallety,Female,Philippines,Dangcalan
30871341-1ad1-4b9e-9c5d-b525e69275ba,PLD,"Prologis, Inc.",Real Estate Investment Trusts,Consumer Services,SELL,4411,9/28/2018,5:55,234,Estelle,Hasloch,Female,United States,Saint Louis
38910dc4-ebe0-4fa9-9fea-8f20366cbd20,GDL,The GDL Fund,n/a,n/a,SELL,419,11/6/2018,2:05,244,Tonya,Littleton,Female,Poland,Tomice
558f9e49-c977-4b63-bc98-57f1f23a11bb,ADES,"Advanced Emissions Solutions, Inc.",Major Chemicals,Basic Industries,SELL,2874,12/9/2018,13:46,245,Felice,Wathell,Female,China,Lijia
85d5f193-9ece-4cb4-98d3-5b51802e4793,BAC.WS.B,Bank of America Corporation,n/a,n/a,SELL,5662,10/5/2018,15:55,246,Benjy,Mynott,Male,Greece,Artesianón
b23377d1-cbe1-4acd-bf6c-014906d81e4f,FVE,Five Star Senior Living Inc.,Hospital/Nursing Management,Health Care,SELL,1394,1/29/2019,0:57,253,Brinn,Huddle,Female,Georgia,P’rimorsk’oe
46207aff-398c-49c5-8983-6eddf10ee47e,REGN,"Regeneron Pharmaceuticals, Inc.",Major Pharmaceuticals,Health Care,SELL,6570,5/15/2018,10:13,255,Hunter,Aldrin,Male,China,Guanzhuang
e62ef746-321c-422d-b9cb-1723ac52d0a4,PZC,PIMCO California Municipal Income Fund III,n/a,n/a,SELL,4601,3/23/2019,10:48,257,Wally,Rogger,Male,Brazil,Praia Grande
9e930edd-b9f4-4b70-8f54-ee4e5904cb5e,NFEC,NF Energy Saving Corporation,Metal Fabrications,Capital Goods,SELL,8940,1/4/2019,10:00,258,Alva,Harmar,Male,Japan,Hirosaki
05b8ed62-1771-467b-bf9d-1cc1bb5de308,ESGD,iShares MSCI EAFE ESG Optimized ETF,n/a,n/a,SELL,9412,10/8/2018,1:14,259,Julina,Drane,Female,Norway,Oslo
6c63cd25-7c5c-4b04-a957-ab76937dfcbe,NWFL,Norwood Financial Corp.,Major Banks,Finance,SELL,2339,11/9/2018,8:58,260,Perren,Pillman,Male,Kosovo,Prizren
75c77308-6568-4fe9-b62c-49e42bfab941,SKX,"Skechers U.S.A., Inc.",Shoe Manufacturing,Consumer Non-Durables,SELL,5276,8/8/2018,23:57,264,Elvera,Serjeant,Female,Japan,Takanosu
b7eccec2-0aa1-4045-8a96-0405eadf1583,AHH,"Armada Hoffler Properties, Inc.",Real Estate,Finance,SELL,1298,4/7/2019,22:01,267,Egor,Bearblock,Male,Brazil,Santa Quitéria do Maranhão
47dc9bdc-fee6-4969-b992-96fb8d1384c5,BXS,"BancorpSouth, Inc.",Major Banks,Finance,SELL,9423,5/2/2018,21:50,274,Arvin,Scourfield,Male,France,Valenciennes
e0e5b77f-3a13-4d30-988c-122df17407b6,INN^D,"Summit Hotel Properties, Inc.",n/a,n/a,SELL,5724,10/7/2018,15:50,275,Darell,Screech,Female,Finland,Sammatti
